Model,Scenario,Region,Variable,Unit,2025,2030,2035,2040,2045,2050
Temoa,reference,QC,Capacity|electricity|E_HYD_DLY-EXS,?,11.0465,11.0465,11.0465,11.0465,11.0465,11.0465
Temoa,reference,QC,Capacity|electricity|E_HYD_MLY-EXS,?,24.637,24.637,24.637,24.637,24.637,24.637
Temoa,reference,QC,Capacity|electricity|E_HYD_MLY-EXS-IN,?,24.637,24.637,24.637,24.637,24.637,24.637
Temoa,reference,QC,Capacity|electricity|E_HYD_ROR-EXS,?,4.77322,4.77322,4.77322,4.77322,4.77322,4.77322
Temoa,reference,QC,Capacity|electricity|E_INT_IN-USA,?,0.366,0.366,0.366,0.366,0.366,0.366
Temoa,reference,QC,Capacity|electricity|E_NG_CC-EXS,?,0.411,0.411,0.411,,,
Temoa,reference,QC,Capacity|electricity|E_NG_CC-NEW,?,0.000994457,0.002184398,0.003284959,0.005287522,0.010735535,0.01571649
Temoa,reference,QC,Capacity|electricity|E_NG_CCS-NEW,?,0.000155539,0.000345686,0.000571051,0.000849733,0.001204284,0.001606195
Temoa,reference,QC,Capacity|electricity|E_NG_CCS_RFIT_90,?,7.3318E-05,0.000157058,0.000252919,0.000360662,0.000480941,0.000614961
Temoa,reference,QC,Capacity|electricity|E_NG_CCS_RFIT_95,?,7.1324E-05,0.000152868,0.000246319,0.000351404,0.000468683,0.000599436
Temoa,reference,QC,Capacity|electricity|E_NG_CG-EXS,?,0.5591,0.5591,0.5591,0.5545,0.5545,
Temoa,reference,QC,Capacity|electricity|E_NG_CT-NEW,?,7.620475936,7.621985361,7.622637766,7.62417006,7.786361097,8.344983668
Temoa,reference,QC,Capacity|electricity|E_SOL_PV-NEW-1,?,0.000142136,0.000433439,0.00089889,0.003729638,0.018119873,0.028772132
Temoa,reference,QC,Capacity|electricity|E_SOL_PV-NEW-2,?,0.000141698,0.000430931,0.000902779,0.004226795,1.412381804,1.822584469
Temoa,reference,QC,Capacity|electricity|E_SOL_PV-NEW-3,?,0.000141655,0.000434831,0.000902426,0.004239169,1.273990861,3.377850034
Temoa,reference,QC,Capacity|electricity|E_SOL_PV-NEW-4,?,0.000140894,0.00041891,0.000877439,0.003167228,0.009750879,0.01551345
Temoa,reference,QC,Capacity|electricity|E_SOL_PV-NEW-5,?,0.000140515,0.00042064,0.000869252,0.002909941,0.007666772,0.011754129
Temoa,reference,QC,Capacity|electricity|E_WND_ON-EXS,?,4.1277,4.0277,3.7097,2.7725,0.3947,0.16
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-1,?,1.62611792,1.62887179,1.630774926,1.631809493,1.632805688,1.633821496
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-10,?,0.009037843,0.018938355,0.045984626,0.061024493,0.492926931,2.975695593
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-11,?,0.003590673,0.009342313,0.770384667,2.713442002,3.537067271,3.541167116
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-12,?,0.001236196,0.002524127,0.003944227,0.005278338,0.006841385,0.0084527
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-13,?,0.002801614,0.00568401,0.010721141,0.014919011,0.020204058,0.023538114
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-2,?,1.576707665,1.581395818,1.588805628,1.591856286,1.593837345,1.594860875
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-3,?,4.200993685,4.206608167,4.215952376,4.220331714,4.224171149,4.226073712
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-4,?,0.970394389,0.975549877,0.983942271,0.987616879,0.990087403,0.991212116
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-5,?,0.006163919,0.010170286,0.017457831,0.022118653,0.02795198,0.031696593
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-6,?,0.00189994,0.003723062,0.005847288,0.007604355,0.009644938,0.01139505
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-7,?,0.002904605,0.005439418,0.008715105,0.011392598,0.014699457,0.017694457
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-8,?,0.314919587,0.325934928,0.372605124,0.386820938,0.415988081,0.437589765
Temoa,reference,QC,Capacity|electricity|E_WND_ON-NEW-9,?,0.002402314,0.004812783,0.00831943,0.011185083,0.014432452,0.016616645
Temoa,reference,QC,Capacity|residential,?,721.337204,719.8158259,767.7432768,743.420002,753.3704454,769.4442816
Temoa,reference,QC,Capacity|residential|R_APP_CL_WASH-EXS,?,2.64293775,1.0571751,,,,
Temoa,reference,QC,Capacity|residential|R_APP_CL_WASH-TYP-NEW,?,0.983177389,2.567615273,3.684007574,3.740677883,3.802481968,3.884791651
Temoa,reference,QC,Capacity|residential|R_APP_COOK_ELEC-EXS,?,2.780763471,1.711239059,0.470590741,,,
Temoa,reference,QC,Capacity|residential|R_APP_COOK_ELEC-TYP-NEW,?,0.000216692,0.000429017,0.000711256,0.000719511,0.000708666,0.000702746
Temoa,reference,QC,Capacity|residential|R_APP_COOK_NG-EXS,?,0.066155882,0.033077941,,,,
Temoa,reference,QC,Capacity|residential|R_APP_COOK_NG-TYP-NEW,?,1.017608424,2.118586887,3.455144951,3.986126814,4.052009128,4.139741516
Temoa,reference,QC,Capacity|residential|R_APP_DRY_ELEC-EXS,?,1.874424118,0.937212059,,,,
Temoa,reference,QC,Capacity|residential|R_APP_DRY_ELEC-TYP-NEW,?,0.000227932,0.000420846,0.00057204,0.000566588,0.000549131,0.000559666
Temoa,reference,QC,Capacity|residential|R_APP_DRY_NG-TYP-NEW,?,1.428033988,2.363846829,3.354842768,3.40646401,3.462773123,3.537730779
Temoa,reference,QC,Capacity|residential|R_APP_DS_WASH-EXS,?,1.625235765,0.886492235,0.059099482,,,
Temoa,reference,QC,Capacity|residential|R_APP_DS_WASH-TYP-NEW,?,0.894370281,1.632193734,2.500733749,2.599210237,2.642154856,2.69934782
Temoa,reference,QC,Capacity|residential|R_APP_FREZ-EXS,?,1.680165636,1.185999273,0.691832909,0.079066618,,
Temoa,reference,QC,Capacity|residential|R_APP_FREZ-TYP-NEW,?,0.588636326,1.081973928,1.613191719,2.26141586,2.379151745,2.430651631
Temoa,reference,QC,Capacity|residential|R_APP_REFR-EXS,?,2.88661275,0.3298986,,,,
Temoa,reference,QC,Capacity|residential|R_APP_REFR-TYP-NEW,?,2.277235798,4.832063429,5.246291521,5.32699415,5.41500761,5.532222489
Temoa,reference,QC,Capacity|residential|R_LGT_CFL-EXS,?,105.0423699,67.52723778,27.01089511,,,
Temoa,reference,QC,Capacity|residential|R_LGT_LED-EXS,?,147.4883366,147.4883366,147.4883366,147.4883366,117.9906693,81.11858511
Temoa,reference,QC,Capacity|residential|R_LGT_LED-TYP-NEW,?,390.6508093,438.3152525,537.4802518,550.9563164,602.3329394,659.2435368
Temoa,reference,QC,Capacity|residential|R_LGT_T12-EXS,?,47.89111622,37.480004,27.06889178,16.65777955,4.580889377,
Temoa,reference,QC,Capacity|residential|R_SPC_CENT_AC-EXS,?,0.888763864,0.627362727,0.365961591,0.041824182,,
Temoa,reference,QC,Capacity|residential|R_SPC_ROOM_AC-EXS,?,0.51400375,,,,,
Temoa,reference,QC,Capacity|residential|R_SPC_ROOM_AC-TYP-NEW,?,1.27385E-05,1.29176E-05,1.34312E-05,1.4884E-05,1.68831E-05,2.53931E-05
Temoa,reference,QC,Capacity|residential|R_SPHC_AIR_HP-TYP-NEW,?,0.057406568,0.113566747,0.145443149,0.184134749,0.191880258,0.196035311
Temoa,reference,QC,Capacity|residential|R_SPHC_NG_HP-TYP-NEW,?,,,,,,1.02631E-05
Temoa,reference,QC,Capacity|residential|R_SPH_ELEC-EXS,?,2.163043773,1.593821727,1.024599682,0.409839873,,
Temoa,reference,QC,Capacity|residential|R_SPH_ELEC_RAD-NEW,?,,,,,1.00419E-05,2.16531E-05
Temoa,reference,QC,Capacity|residential|R_SPH_HP-EXS,?,0.262076294,0.142950706,0.009530047,,,
Temoa,reference,QC,Capacity|residential|R_SPH_NG-ELC-EXS,?,0.018354591,0.012956182,0.007557773,0.000863745,,
Temoa,reference,QC,Capacity|residential|R_SPH_NG-EXS,?,0.148685864,0.104954727,0.061223591,0.006996982,,
Temoa,reference,QC,Capacity|residential|R_SPH_NG_FRN-TYP-NEW,?,0.308776541,0.74269419,1.238447714,1.669337139,1.912057871,1.953440441
Temoa,reference,QC,Capacity|residential|R_SPH_OIL-ELC-EXS,?,0.155787045,0.114790455,0.073793864,0.029517545,,
Temoa,reference,QC,Capacity|residential|R_SPH_OIL-EXS,?,0.115393909,0.085027091,0.054660273,0.021864109,,
Temoa,reference,QC,Capacity|residential|R_SPH_OTH-EXS,?,0.030686545,0.021661091,0.012635636,0.001444073,,
Temoa,reference,QC,Capacity|residential|R_SPH_WOOD-ELC-EXS,?,0.284609318,0.189739545,0.094869773,,,
Temoa,reference,QC,Capacity|residential|R_SPH_WOOD-EXS,?,0.045514773,0.030343182,0.015171591,,,
Temoa,reference,QC,Capacity|residential|R_SPH_WOOD-OIL-EXS,?,0.096155545,0.070851455,0.045547364,0.018218945,,
Temoa,reference,QC,Capacity|residential|R_WAH_ELC-EXS,?,2.523359882,1.376378118,0.091758541,,,
Temoa,reference,QC,Capacity|residential|R_WAH_ELEC-TYP-NEW,?,7.12728E-05,1.181706561,2.92903452,4.531040899,4.605693961,4.705315574
Temoa,reference,QC,Capacity|residential|R_WAH_HP-TYP-NEW,?,1.80801563,1.808277699,1.44701767,0.001023907,0.001235592,0.00134452
Temoa,reference,QC,Capacity|residential|R_WAH_NG-EXS,?,0.085853529,0.042926765,,,,
Temoa,reference,QC,Capacity|residential|R_WAH_NG-TYP-NEW,?,5.18936E-05,0.000106885,0.000141495,0.000159797,0.000166197,0.000165751
Temoa,reference,QC,Capacity|residential|R_WAH_OIL-EXS,?,0.012136235,0.006619765,0.000441318,,,
Temoa,reference,QC,Capacity|residential|R_WAH_SOLAR-TYP-NEW,?,1.03516E-05,2.23988E-05,3.38481E-05,4.70213E-05,5.03885E-05,5.2486E-05
Temoa,reference,QC,Capacity|transportation,?,6661.988115,6780.351248,7290.189461,7856.732622,8381.559438,8986.136218
Temoa,reference,QC,Capacity|transportation|T_ELC_AC_DC,?,0.000255246,0.000534395,0.000821818,0.001120924,0.001433208,0.001527248
Temoa,reference,QC,Capacity|transportation|T_H2_COMP_100_700,?,0.554510269,0.554583626,0.554623025,0.52696543,0.526892074,0.526852674
Temoa,reference,QC,Capacity|transportation|T_H2_COMP_10_100,?,0.554510336,0.554583738,0.554623742,0.526965722,0.52689232,0.526852316
Temoa,reference,QC,Capacity|transportation|T_H2_HDV_REFUEL,?,3.267582579,4.278025143,5.000384349,8.777598759,15.61150321,15.34578361
Temoa,reference,QC,Capacity|transportation|T_H2_LDV_REFUEL,?,,1.14036E-05,3.58445E-05,6.22508E-05,0.000176037,0.000191593
Temoa,reference,QC,Capacity|transportation|T_H2_MDV_REFUEL,?,14.13200166,14.13202882,12.40253953,12.40255258,0.921415852,0.921375644
Temoa,reference,QC,Capacity|transportation|T_HDV_AJF_JFL_EX,?,0.832289771,0.740455301,0.533753259,0.213565141,,
Temoa,reference,QC,Capacity|transportation|T_HDV_AJF_JFL_N,?,0.096744171,0.293663145,0.580157364,0.980594244,1.273228693,1.363368872
Temoa,reference,QC,Capacity|transportation|T_HDV_AJP_JFL_EX,?,62.87757753,57.05074947,41.09114148,14.46454173,,
Temoa,reference,QC,Capacity|transportation|T_HDV_AJP_JFL_N,?,6.270014172,19.91828696,41.81684576,74.41638341,94.76607541,101.475119
Temoa,reference,QC,Capacity|transportation|T_HDV_BIC_BEV_N,?,,,,,1.10684E-05,2.91171E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_BIC_DSL_EX,?,0.245636304,0.096190706,,,,
Temoa,reference,QC,Capacity|transportation|T_HDV_BIC_DSL_HEV_N,?,2.33468E-05,3.98523E-05,4.82924E-05,3.44236E-05,4.27602E-05,3.3421E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_BIC_DSL_N,?,3.12736E-05,5.08707E-05,5.58716E-05,4.48254E-05,4.07954E-05,3.20011E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_BIC_FCEV_N,?,1.46913E-05,3.45255E-05,8.58789E-05,0.000142247,0.00025939,0.000275801
Temoa,reference,QC,Capacity|transportation|T_HDV_BIC_GSL_EX,?,0.030738925,0.016003775,,,,
Temoa,reference,QC,Capacity|transportation|T_HDV_BIC_GSL_N,?,1.285911222,1.416779248,1.646875967,1.765499999,1.882302681,2.015561798
Temoa,reference,QC,Capacity|transportation|T_HDV_BS_BEV_N,?,2.86216E-05,0.000249671,6.191492338,13.92752387,16.34401204,17.70788029
Temoa,reference,QC,Capacity|transportation|T_HDV_BS_CNG_EX,?,0.696566106,0.2665982,,,,
Temoa,reference,QC,Capacity|transportation|T_HDV_BS_CNG_N,?,2.02194E-05,3.30635E-05,2.41228E-05,2.33619E-05,2.40597E-05,2.54567E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_BS_DSL_EX,?,3.049222269,1.116231289,,,,
Temoa,reference,QC,Capacity|transportation|T_HDV_BS_DSL_HEV_N,?,4.5054E-05,7.33269E-05,7.41257E-05,5.32428E-05,4.76067E-05,4.87917E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_BS_DSL_N,?,3.30229E-05,4.94607E-05,4.81518E-05,2.72129E-05,2.86084E-05,2.75517E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_BS_DSL_PHEV_N,?,1.32565E-05,3.41203E-05,4.72935E-05,6.38971E-05,6.76318E-05,7.19714E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_BS_FCEV_N,?,8.09367E-05,0.000143452,0.000181797,0.000176017,0.000191027,0.000166493
Temoa,reference,QC,Capacity|transportation|T_HDV_BS_FCHEV_N,?,9.819544804,11.95612192,8.311064427,1.619926275,0.232911368,0.042673508
Temoa,reference,QC,Capacity|transportation|T_HDV_BS_GSL_EX,?,0.28141323,0.12481686,,,,
Temoa,reference,QC,Capacity|transportation|T_HDV_BS_GSL_N,?,6.46037E-05,9.1484E-05,9.2201E-05,7.3354E-05,7.35881E-05,6.96563E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_BT_BEV_EX,?,1.021886526,0.425753883,,,,
Temoa,reference,QC,Capacity|transportation|T_HDV_BT_BEV_N,?,2.328676516,3.165592031,6.049342709,4.518948451,2.607017246,4.935052176
Temoa,reference,QC,Capacity|transportation|T_HDV_BT_CNG_EX,?,0.07145811,0.024025053,,,,
Temoa,reference,QC,Capacity|transportation|T_HDV_BT_CNG_N,?,0.000211822,0.000224117,9.70241E-05,1.16618E-05,1.16618E-05,
Temoa,reference,QC,Capacity|transportation|T_HDV_BT_DSL_EX,?,1.052909646,0.410350286,,,,
Temoa,reference,QC,Capacity|transportation|T_HDV_BT_DSL_HEV_N,?,1.25508E-05,1.25508E-05,,,,
Temoa,reference,QC,Capacity|transportation|T_HDV_BT_DSL_PHEV_N,?,1.58421E-05,2.94848E-05,3.20156E-05,3.48157E-05,4.45521E-05,3.82797E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_BT_FCEV_N,?,2.32803E-05,2.32803E-05,3.55636E-05,4.16291E-05,5.82666E-05,3.72958E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_BT_FCHEV_N,?,3.836316305,4.015395939,2.596712813,4.750090916,7.275757472,5.647404268
Temoa,reference,QC,Capacity|transportation|T_HDV_BT_GSL_EX,?,0.011906209,0.006276167,,,,
Temoa,reference,QC,Capacity|transportation|T_HDV_CHRG,?,1.091930454,1.248853807,2.23121508,10.14897822,17.71931058,22.20766867
Temoa,reference,QC,Capacity|transportation|T_HDV_RF_DSL_EX,?,17.49025376,17.49025376,12.98749544,6.564984833,3.888198363,
Temoa,reference,QC,Capacity|transportation|T_HDV_RF_DSL_N,?,3.44394E-05,7.2304E-05,0.000109853,0.000158791,0.00020953,0.00020953
Temoa,reference,QC,Capacity|transportation|T_HDV_RF_H2_N,?,,1.84596E-05,4.00214E-05,6.42595E-05,9.42207E-05,0.000112783
Temoa,reference,QC,Capacity|transportation|T_HDV_RF_LNG_N,?,36.73949852,41.33521388,44.82471482,52.22216387,55.68008083,59.62212751
Temoa,reference,QC,Capacity|transportation|T_HDV_RICP_DSL_EX,?,0.062855262,0.062855262,0.045618642,0.020837067,0.018675428,
Temoa,reference,QC,Capacity|transportation|T_HDV_RICP_DSL_N,?,0.08075328,0.096996809,0.126564962,0.163745747,0.178123047,0.210727527
Temoa,reference,QC,Capacity|transportation|T_HDV_T_BEV_N,?,,3.73812E-05,0.000727585,27.12120686,56.47822575,72.72505346
Temoa,reference,QC,Capacity|transportation|T_HDV_T_DSL_EX,?,43.01433132,32.73846246,17.97330833,,,
Temoa,reference,QC,Capacity|transportation|T_HDV_T_DSL_HEV_N,?,48.3107838,62.20834415,80.103196,71.81472854,39.12783991,30.16681854
Temoa,reference,QC,Capacity|transportation|T_HDV_T_DSL_N,?,6.51889E-05,8.4452E-05,0.00010582,0.000113571,7.11163E-05,5.14322E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_T_DSL_PHEV_N,?,,,,1.04266E-05,2.25969E-05,2.25969E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_T_FCEV_N,?,,1.69175E-05,3.22005E-05,5.32899E-05,7.66928E-05,6.01022E-05
Temoa,reference,QC,Capacity|transportation|T_HDV_T_FCHEV_N,?,2.79101E-05,0.992575133,4.400310408,9.960964604,20.50134705,24.15149773
Temoa,reference,QC,Capacity|transportation|T_HDV_WTF_HFO_EX,?,53.23752069,53.23752069,37.59156785,18.58759893,14.90192231,
Temoa,reference,QC,Capacity|transportation|T_HDV_WTF_HFO_N,?,6.373883571,13.11669736,33.88248642,58.03554944,66.79459045,87.48035724
Temoa,reference,QC,Capacity|transportation|T_HDV_WTF_LNG_N,?,0.000121551,0.000228163,0.000347052,0.000517984,0.000778591,0.000778591
Temoa,reference,QC,Capacity|transportation|T_HDV_WTF_MDO_EX,?,24.59985649,24.59985649,20.64140568,18.11899292,7.557835776,
Temoa,reference,QC,Capacity|transportation|T_HDV_WTF_MDO_N,?,1.79976E-05,4.13443E-05,7.10472E-05,9.47644E-05,9.47644E-05,9.47644E-05
Temoa,reference,QC,Capacity|transportation|T_I_H2_ELC_ALK,?,8.38988E-05,0.000176872,0.000278127,0.000387002,0.000423548,0.00047282
Temoa,reference,QC,Capacity|transportation|T_I_H2_ELC_PEM,?,6.09757E-05,0.000143748,0.000239921,0.000348979,0.000413971,0.000485986
Temoa,reference,QC,Capacity|transportation|T_I_H2_SMR,?,0.583606504,0.583606504,0.583606504,0.583606504,0.583606504,0.528539125
Temoa,reference,QC,Capacity|transportation|T_LDV_BEV_CHRG,?,0.790007993,1.330713316,1.469316182,47.59472776,69.8595147,97.33733568
Temoa,reference,QC,Capacity|transportation|T_LDV_C_BEV150_EX,?,17.45338003,12.94957382,,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_C_BEV150_N,?,4.31759E-05,0.000206681,0.257074856,182.9089361,281.0960079,407.25688
Temoa,reference,QC,Capacity|transportation|T_LDV_C_BEV200_N,?,8.63549E-05,0.000413381,0.514149721,365.8178721,562.1920157,814.51376
Temoa,reference,QC,Capacity|transportation|T_LDV_C_BEV300_N,?,0.00012949,0.00062002,0.771224541,548.7268082,843.2880236,1221.77064
Temoa,reference,QC,Capacity|transportation|T_LDV_C_BEV400_N,?,0.000172637,0.000826671,1.028299355,731.6357442,1124.384031,1629.02752
Temoa,reference,QC,Capacity|transportation|T_LDV_C_CNG_N,?,0.000150372,0.000290483,0.00038708,0.00036143,0.000356036,0.000359981
Temoa,reference,QC,Capacity|transportation|T_LDV_C_DSL_EX,?,15.64336264,1.328661195,,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_C_DSL_N,?,0.000105515,0.000201128,0.000273925,0.000247335,0.000237753,0.000238916
Temoa,reference,QC,Capacity|transportation|T_LDV_C_FCEV400_N,?,2.6059E-05,0.00019805,0.000601949,0.001112211,0.006163677,0.00658908
Temoa,reference,QC,Capacity|transportation|T_LDV_C_GSL_EX,?,1194.583526,577.5300407,,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_C_GSL_HEV_EX,?,31.38715877,16.58033843,,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_C_GSL_HEV_N,?,1864.351243,2512.958072,3368.154201,1784.478215,1041.889368,53.04689923
Temoa,reference,QC,Capacity|transportation|T_LDV_C_GSL_N,?,9.8337E-05,0.000233092,0.000316617,0.000340335,0.00033153,0.000353574
Temoa,reference,QC,Capacity|transportation|T_LDV_C_GSL_PHEV35_EX,?,10.83460626,7.920841589,,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_C_GSL_PHEV35_N,?,0.000552358,0.022224507,0.022931917,0.018789475,0.001825094,0.001456782
Temoa,reference,QC,Capacity|transportation|T_LDV_C_GSL_PHEV50_N,?,0.000183604,0.000774693,0.001080314,0.001050911,0.000922536,0.000955373
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_BEV150_N,?,2.35043E-05,7.31447E-05,0.000125589,0.000217437,0.000263931,0.000416081
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_BEV200_N,?,4.70043E-05,0.000146269,0.000251157,0.000434853,0.000547707,0.00083216
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_BEV300_N,?,7.04561E-05,0.000219345,0.000376669,0.000666357,0.000821555,0.001248243
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_BEV400_N,?,9.39722E-05,0.000292485,0.000502245,0.000888469,0.001095394,0.001664329
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_CNG_N,?,0.000306336,0.000473722,0.000678576,0.00064767,0.000615875,0.000588948
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_DSL_EX,?,16.94101205,12.66061665,2.340737482,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_DSL_N,?,6.57924E-05,0.000128689,0.000202813,0.000219552,0.000222096,0.000218265
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_FCEV400_N,?,3.33609E-05,0.000137706,0.000331996,0.000613529,0.00094613,0.001168508
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_GSL_EX,?,201.3659932,134.1316598,24.00217094,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_GSL_HEV_EX,?,0.01675876,0.004570451,0.000304675,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_GSL_HEV_N,?,0.000319333,0.000656071,0.00137618,0.003893476,0.004465258,0.004829662
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_GSL_N,?,7.99618E-05,0.000184926,0.000283128,0.000324424,0.000331555,0.000340093
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_GSL_PHEV35_EX,?,0.228373985,0.228373985,0.045674797,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_GSL_PHEV35_N,?,446.1113304,527.4047521,700.0780102,778.7999558,830.366408,889.1514658
Temoa,reference,QC,Capacity|transportation|T_LDV_LTF_GSL_PHEV50_N,?,0.00035152,0.00114108,0.001884246,0.002212127,0.002421118,0.002697035
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_BEV150_N,?,2.47244E-05,8.56325E-05,0.000201816,0.000351081,0.000565411,0.001034967
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_BEV200_N,?,4.94687E-05,0.000171277,0.000403639,0.000702151,0.001130821,0.002069947
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_BEV300_EX,?,1.13384696,1.119194674,0.223106321,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_BEV300_N,?,7.41729E-05,0.000256881,0.00060542,0.001068055,0.001696233,0.003104932
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_BEV400_N,?,9.88932E-05,0.0003425,0.000807216,0.00142406,0.002261627,0.004139901
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_CNG_N,?,0.000280125,0.000467831,0.00070249,0.000691635,0.000665628,0.000631393
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_DSL_EX,?,25.82041134,14.99313339,2.511207928,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_DSL_N,?,6.88601E-05,0.000140635,0.00024189,0.000261957,0.000255771,0.000246488
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_FCEV400_N,?,3.51625E-05,0.000144284,0.000356505,0.000598394,0.000882036,0.001113221
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_GSL_EX,?,650.42578,394.7106859,67.86464548,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_GSL_HEV_EX,?,4.573107039,4.003662063,0.772260164,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_GSL_HEV_N,?,0.000389736,0.000943801,0.003226387,1299.936171,1913.739404,2550.96782
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_GSL_N,?,8.02078E-05,0.000192898,0.000317758,0.000378073,0.0004027,0.000414363
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_GSL_PHEV35_EX,?,0.974517239,0.960363246,0.19136495,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_GSL_PHEV35_N,?,1360.270043,1654.358567,2158.311479,1090.586322,635.066718,178.2786888
Temoa,reference,QC,Capacity|transportation|T_LDV_LTP_GSL_PHEV50_N,?,0.000235984,0.000802113,0.001539719,0.001756982,0.002045038,0.002305567
Temoa,reference,QC,Capacity|transportation|T_LDV_M_BEV_N,?,48.36949759,148.2514305,221.1805203,261.2817877,278.5821997,298.3045599
Temoa,reference,QC,Capacity|transportation|T_LDV_M_GSL_EX,?,139.7127682,78.0135212,22.54287536,,,
Temoa,reference,QC,Capacity|transportation|T_LDV_M_GSL_N,?,0.000184659,0.000384379,0.000648905,0.000806092,0.000935677,0.0010865
Temoa,reference,QC,Capacity|transportation|T_LDV_PHEV_CHRG,?,14.10210043,17.01386581,19.58004117,12.57741446,9.66140354,7.04333048
Temoa,reference,QC,Capacity|transportation|T_MDV_CHRG,?,1.81739E-05,1.502488275,3.487482332,7.447382883,11.3095073,11.99110163
Temoa,reference,QC,Capacity|transportation|T_MDV_T_BEV_N,?,0.000362112,38.47649408,97.88695675,216.5844702,340.3688645,373.039196
Temoa,reference,QC,Capacity|transportation|T_MDV_T_DSL_EX,?,66.68063321,49.2802705,22.20064328,,,
Temoa,reference,QC,Capacity|transportation|T_MDV_T_DSL_HEV_N,?,7.779E-05,0.000105052,0.000127607,0.00011917,8.51883E-05,8.20463E-05
Temoa,reference,QC,Capacity|transportation|T_MDV_T_DSL_N,?,5.08834E-05,7.25059E-05,9.15657E-05,8.9426E-05,6.94182E-05,6.73964E-05
Temoa,reference,QC,Capacity|transportation|T_MDV_T_DSL_PHEV_N,?,2.6774E-05,6.05157E-05,8.96897E-05,0.000108647,0.000110034,0.000113551
Temoa,reference,QC,Capacity|transportation|T_MDV_T_FCEV_N,?,0.000619613,0.000978883,0.001075753,0.000987882,0.000565864,0.000443879
Temoa,reference,QC,Capacity|transportation|T_MDV_T_FCHEV_N,?,163.8426745,173.4623521,178.4007332,116.0769129,14.32010659,6.760483591
Temoa,reference,QC,Capacity|transportation|T_MDV_T_GSL_EX,?,42.46602933,30.86578753,13.60779317,,,
Temoa,reference,QC,Capacity|transportation|T_MDV_T_GSL_N,?,0.000360611,0.000423626,0.000467697,0.000365752,0.000166527,0.000148503
Temoa,reference,QC,Emissions|ch4,?,23945.45214,19250.9139,13206.05357,8601.8917,7754.189001,6930.573801
Temoa,reference,QC,Emissions|ch4|F_A_DSL,?,65.79408566,72.69902851,70.47282493,68.36863073,68.5875789,69.81811437
